0,0,0,0,0,0,0,0,0,0,0,0,20,2.727,16,0,8.5,1.7,9,0,0,135.9049613,3,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4.04,0,12,4.5,2,3,0,0,0,0,0,4.27964473,1.889822365,2.571428571,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,1.457862967,0.275510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463,4,11.99947298,34.97105685,-0.168993906,0.440131913,4.874496848,8.393849233,0,198.4952833,189.3271465,190.608615,0,0,29.64089386,10.43709703,40.14605027,0,0,0.2229239,-0.1738719,0.06240995,0,0,5,0,0,8.857,3.2978,10.87548484,22.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,2.59,16,0,8.5,1.7,9,0,0,119.9345118,3,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4.04,0,12,4.5,2,3,0,0,0,0,0,3.523715784,1.511857892,1.571428571,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0.647939097,0.091836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246,4,11.99947289,34.97015507,-0.160444675,0.483373012,3.85,6.3502012,0,117.4028665,110.674242,113.6777493,0,0,23.42998809,9.067111502,29.89126145,0,0,0.274052328,-0.213030729,0.076004565,0,0,5,0,0,7.234,3.011,9.066121,17.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20,2.453,16,0,8.5,1.7,9,0,0,103.9640623,3,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4.04,0,12,4.5,2,3,0,0,0,0,0,2.767786838,1.133893419,0.857142857,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0.269974624,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.029,4,11.99827114,34.96885291,-0.167915049,0.527289653,2.819118381,4.303203605,0,57.26149475,52.9723825,56.65037625,0,0,17.21908232,7.697125974,21.51333297,0,0,0.330520927,-0.259505951,0.094245487,0,0,5,0,0,5.611,2.7242,7.42126564,12.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,38,3.471,58,9,14.0625,1.7578125,13.875,0,0,185.9017677,3.807354922,0,0,1,0.5,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.75,0,0,7.06,0,34,7,3.25,4.5,2.25,0,0,0,0,5.535573676,2.517786838,2.70532199,1.25,0,0,0,0,4.5,1.5,0,1.673842666,0.336734694,0,2.5,0.5,2.25,1.5,1.109683834,0.161984774,0.535714286,0.208266138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.869,7,11.99870711,34.97105735,-0.1837245,0.422312873,4.456,8.58217461,0,296.9045972,318.9469899,415.7067447,244.0335571,0,35.64498214,14.60066725,43.4919287,45.77532234,0,0.453402462,-0.167076663,-0.224906958,0.16528239,0,8,0,0,11.731,2.7863,7.76346769,27.3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,38,3.334,58,9,14.0625,1.7578125,13.875,0,0,169.9313182,3.807354922,0,0,1,0.5,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.75,0,0,7.06,0,34,7,3.25,4.5,2.25,0,0,0,0,4.77964473,2.139822365,1.944911183,0.892857143,0,0,0,0,4.5,1.5,0,0.944911183,0.153061224,0,2.5,0.5,2.25,1.5,0.661984774,0.080992387,0.25,0.080992387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.652,7,11.9978258,34.96985336,-0.191822074,0.451829645,3.940188456,6.535397319,0,196.9318039,210.6020945,277.4965031,165.3603106,0,29.43407637,13.23068172,35.9110374,37.39739386,0,0.508043346,-0.186934691,-0.254021673,0.186934691,0,8,0,0,10.108,2.5896,6.70602816,22.5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,38,3.197,58,9,14.0625,1.7578125,13.875,0,0,153.9608688,3.807354922,0,0,1,0.5,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.02,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.75,0,0,7.06,0,34,7,3.25,4.5,2.25,0,0,0,0,4.023715784,1.761857892,1.47021466,0.535714286,0,0,0,0,4.5,1.5,0,0.485954322,0.071428571,0,2.5,0.5,2.25,1.5,0.465132707,0.053994925,0.107142857,0.030854243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.435,7,11.99782577,34.96885308,-0.190694408,0.476578228,2.92075,5.512823156,0,119.4813839,126.3509009,167.0463962,99.257691,0,23.2231706,11.8606962,30.20700645,29.01946538,0,0.570495981,-0.212967573,-0.283065194,0.210784777,0,8,0,0,8.485,2.3929,5.72597041,17.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,1.937,9,0,6.732050808,1.683012702,6.732050808,0,0,101.9439336,2.584962501,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,0,4.03,0,9,3.577350269,1.732050808,1.732050808,0,0,0,0,0,3.22310158,1.527525232,1.237179148,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0.280565859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.136207,3,11.99947303,34.97015494,-0.19695819,0.325529393,3.896497733,6.440956727,0,104.9790013,88.3669045,62.54796,0,0,20.92794395,7.48532639,18.05108361,0,0,0.200416715,-0.146698693,0.046490336,0,0,5,0,0,7.343793,1.4205,2.01782025,16.5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,1.8,9,0,6.732050808,1.683012702,6.732050808,0,0,85.97348416,2.584962501,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.333333333,0,0,4.03,0,9,3.577350269,1.732050808,1.732050808,0,0,0,0,0,2.467172634,1.091089451,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0.093521953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.919207,3,11.99827128,34.96885285,-0.206951349,0.359897701,2.864937642,4.39395858,0,50.92796625,42.292005,30.643418,0,0,14.71703819,6.115340862,11.84017784,0,0,0.254021673,-0.186934691,0.059923854,0,0,5,0,0,5.720793,1.2238,1.49768644,11.6946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,2.955,42,6,12.29305504,1.75615072,11.58771324,0,0,167.9111895,3.584962501,0,0,1,0.5,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.13,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.851851852,0,0,7.05,0,29,6.077350269,2.943375673,3.520725942,1.732050808,0,0,0,0,5.234959472,2.542893659,2.442505885,1.237179148,0,0,0,0,2.598076211,0.577350269,0,1.356068318,0.106043927,0,1.654700538,0.288675135,0.866025404,0.288675135,0.740821266,0.046760976,0.371153744,0.060121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.759207,6,11.99870711,34.97105716,-0.178209779,0.388844507,4.47875,8.673093717,0,276.2262233,280.4624061,322.9670641,174.6449376,0,33.142938,13.01888214,32.57200989,36.10216722,0,0.352258513,-0.13331953,-0.156282238,0.113472512,0,8,0,0,11.840793,2.4944,6.22203136,26.6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,30,2.955,42,6,12.29305504,1.75615072,11.58771324,0,0,167.9111895,3.584962501,0,0,1,0.5,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.13,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.851851852,0,0,7.05,0,29,6.077350269,2.943375673,3.520725942,1.732050808,0,0,0,0,5.234959472,2.484422351,2.519062797,1.154700538,0,0,0,0,2.598076211,0.577350269,0,1.262546365,0.212087854,0,1.654700538,0.288675135,0.866025404,0.288675135,0.98528465,0.140282929,0.265109817,0.060121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4.759207,6,11.99870711,34.97105716,-0.214764169,0.383559896,4.502495146,8.627633779,0,280.8868585,289.367112,337.713908,170.7001128,0,33.142938,13.01888214,34.7390326,33.93514451,0,0.361516395,-0.126453605,-0.178588344,0.124283752,0,8,0,0,11.840793,2.3932,5.72740624,26.5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
